id-aluno,id-turma,serie,ensino,login-count,ano-cadastro-usuario,dias-ultimo-login,var01,var02,var03,var04,var05,var06,var07,var08,var09,var10,var11,cluster,padrao
441,30,7-ano-ef,fundamental,240,2019,215,0.1035,0.08503,0,1,1,0.02439,0,0,0.21416,0.16129,TARDE,Cluster 1,mais interagem
731,30,7-ano-ef,fundamental,182,2020,205,0.74045,0.75416,0.70588,0.39259,0.3893,0.03659,1,0.52459,1,1,NOITE,Cluster 1,mais interagem
1514,30,7-ano-ef,fundamental,469,2020,215,0.10828,0.08133,0.35294,0.56889,0.57058,0,1,0.31148,0.67185,0.23502,TARDE,Cluster 1,mais interagem
1720,30,7-ano-ef,fundamental,600,2020,215,0.45701,0.43623,0.23529,0.95407,0.95691,0,0,0.13115,0.20725,0.26728,NOITE,Cluster 1,mais interagem
1872,32,8-ano-ef,fundamental,290,2020,214,0.1465,0.14787,0.82353,0.96593,0.92125,0.39024,0.5,0.01639,0.36269,0.2212,TARDE,Cluster 1,mais interagem
1222,28,6-ano-ef,fundamental,258,2020,215,0.01433,0.01294,0,0,0,0,0,0.72131,0.3057,0.52995,TARDE,Cluster 4,mais interagem
1344,28,6-ano-ef,fundamental,266,2020,215,0.05255,0.04436,0,0.05926,0.00743,0.42683,0,0.52459,0.63903,0.4424,TARDE,Cluster 4,mais interagem
1404,28,6-ano-ef,fundamental,194,2020,208,0.05573,0.04991,0,0.03111,0.00446,0.21951,0,0.80328,0.18307,0.3871,TARDE,Cluster 4,mais interagem
1888,28,6-ano-ef,fundamental,215,2020,214,0.28344,0.26617,0,0.06667,0.04458,0.18293,0,0.36066,0.71848,0.61751,TARDE,Cluster 4,mais interagem
2013,28,6-ano-ef,fundamental,39,2020,211,0.03503,0.01294,0.88235,0.15556,0.08618,0.57317,0,0.06557,0.05354,0.06912,TARDE,Cluster 4,mais interagem
240,30,7-ano-ef,fundamental,143,2019,192,0.02548,0.02218,0.11765,0.00889,0.00892,0,0,0,0.78584,0.92627,TARDE,Cluster 4,mais interagem
282,30,7-ano-ef,fundamental,308,2019,214,0.03185,0.03512,0.05882,0.00593,0.00594,0,0,0.16393,0.36615,0.48387,TARDE,Cluster 4,mais interagem
337,30,7-ano-ef,fundamental,388,2019,210,0.30255,0.27172,0.35294,0.33778,0.32689,0.07317,0,0.03279,0.3886,0.34562,NOITE,Cluster 4,mais interagem
343,30,7-ano-ef,fundamental,186,2019,211,0.09713,0.10166,1,0.23704,0.23328,0.02439,0,0.09836,0.64767,0.62673,TARDE,Cluster 4,mais interagem
948,30,7-ano-ef,fundamental,254,2020,215,0.13217,0.08318,0,0.00148,0,0.0122,0,1,0.36788,0.69585,TARDE,Cluster 4,mais interagem
981,30,7-ano-ef,fundamental,346,2020,211,0.07325,0.06839,0,0.00148,0,0.0122,0,0.19672,0.36442,0.45161,TARDE,Cluster 4,mais interagem
1203,30,7-ano-ef,fundamental,368,2020,209,0.04618,0.04067,0.23529,0.0163,0.00594,0.08537,0,0.45902,0.3886,0.41935,TARDE,Cluster 4,mais interagem
1327,30,7-ano-ef,fundamental,311,2020,205,0.02548,0.02957,0,0,0,0,0,0.29508,0.36615,0.5023,TARDE,Cluster 4,mais interagem
1597,30,7-ano-ef,fundamental,654,2020,205,0.38694,0.3549,0.29412,0.05481,0.01634,0.02439,0,0,0.10363,0.02304,NOITE,Cluster 4,mais interagem
1836,30,7-ano-ef,fundamental,209,2020,213,0.15446,0.14233,0.11765,0.00296,0.00297,0,0,0.63934,0.17962,0.28571,TARDE,Cluster 4,mais interagem
272,32,8-ano-ef,fundamental,341,2019,201,0.2086,0.19593,0.58824,0.03852,0.02526,0.10976,0.5,0.5082,0.78411,0.43779,MANHA,Cluster 4,mais interagem
505,32,8-ano-ef,fundamental,298,2019,208,0.1051,0.09057,0,0.06074,0.00446,0.46341,0,0.03279,0.41623,0.20276,TARDE,Cluster 4,mais interagem
521,32,8-ano-ef,fundamental,247,2019,204,0.5,0.49908,0,0.00296,0.00149,0.0122,0,0,0.2038,0.13825,NOITE,Cluster 4,mais interagem
540,32,8-ano-ef,fundamental,323,2019,215,0.05096,0.03142,0,0.12296,0.00149,1,0,0.5082,0.53195,0.30876,TARDE,Cluster 4,mais interagem
655,32,8-ano-ef,fundamental,293,2019,215,0.12261,0.10166,0,0.07852,0.04012,0.31707,0.5,0.03279,0.6304,0.19816,TARDE,Cluster 4,mais interagem
700,32,8-ano-ef,fundamental,339,2019,204,0.10669,0.10351,0.17647,0.01333,0.00743,0.04878,0.5,0.44262,0.24007,0.16129,TARDE,Cluster 4,mais interagem
987,32,8-ano-ef,fundamental,195,2020,215,0.21975,0.18669,0,0.09333,0.00149,0.7561,1,0.5082,0.70812,0.36866,TARDE,Cluster 4,mais interagem
1217,32,8-ano-ef,fundamental,391,2020,213,0.06051,0.04991,0.47059,0.03556,0.01932,0.13415,0,0,0.6114,0.33641,TARDE,Cluster 4,mais interagem
1358,32,8-ano-ef,fundamental,143,2020,207,0.04459,0.04621,0.47059,0.09778,0.09212,0.04878,0,0,0.28497,0.31797,TARDE,Cluster 4,mais interagem
1546,32,8-ano-ef,fundamental,243,2020,212,0.31369,0.29575,0.70588,0.2237,0.21248,0.08537,0,0.13115,0.62349,0.35484,TARDE,Cluster 4,mais interagem
1575,32,8-ano-ef,fundamental,153,2020,209,0.04299,0.02957,0,0.01778,0,0.14634,0,0.2623,0.39896,0.23963,TARDE,Cluster 4,mais interagem
1640,32,8-ano-ef,fundamental,595,2020,213,0.04777,0.04251,0,0.00296,0,0.02439,0,0.04918,0.69257,0.20276,TARDE,Cluster 4,mais interagem
251,31,9-ano-ef,fundamental,351,2019,215,0.64172,0.6414,0.05882,0.00296,0.00297,0,0.71429,0,0.14853,0.1659,TARDE,Cluster 4,mais interagem
263,31,9-ano-ef,fundamental,640,2019,215,0.13217,0.10721,1,0.08444,0.06538,0.14634,0.57143,0.01639,0.47668,0.34562,TARDE,Cluster 4,mais interagem
319,31,9-ano-ef,fundamental,122,2019,208,0.26752,0.26802,0,0,0,0,0.57143,0.11475,0.17789,0.20276,TARDE,Cluster 4,mais interagem
378,31,9-ano-ef,fundamental,329,2019,203,0.09395,0.09427,0.11765,0.00593,0.00149,0.03659,0.57143,0.70492,0.03627,0.2212,NOITE,Cluster 4,mais interagem
390,31,9-ano-ef,fundamental,235,2019,208,0.09873,0.07948,0,0.00741,0,0.06098,0.85714,0.42623,0.13472,0.30415,TARDE,Cluster 4,mais interagem
838,31,9-ano-ef,fundamental,284,2020,205,0.21178,0.1719,0.47059,0.0563,0.04606,0.08537,0.57143,0.18033,0.18135,0.23041,TARDE,Cluster 4,mais interagem
874,31,9-ano-ef,fundamental,281,2020,213,1,1,0,0.04296,0.02526,0.14634,0.57143,0.01639,0.27807,0.40092,TARDE,Cluster 4,mais interagem
877,31,9-ano-ef,fundamental,301,2020,214,0.06369,0.05915,0.23529,0.01037,0.00297,0.03659,0.57143,0.47541,0.11226,0.24885,TARDE,Cluster 4,mais interagem
1157,31,9-ano-ef,fundamental,249,2020,214,0.07484,0.06285,0.64706,0.06074,0.00743,0.43902,0.85714,0.09836,0.23316,0.26728,TARDE,Cluster 4,mais interagem
1596,31,9-ano-ef,fundamental,164,2020,209,0.58439,0.56747,0.23529,0.01333,0.00446,0.07317,0.57143,0.32787,0.24698,0.3318,TARDE,Cluster 4,mais interagem
503,33,1-ano-em,medio,322,2019,215,0.0084,0,0,0,0,0,0.75,1,0.49468,0.74336,TARDE,Cluster 1,mais interagem
528,33,1-ano-em,medio,659,2019,215,0.21008,0.1125,0,0.53226,0,0.53226,0.75,0,0.71277,0.65487,TARDE,Cluster 1,mais interagem
618,33,1-ano-em,medio,258,2019,215,0.05882,0.025,0,0.22581,0.63636,0.1129,0.5,0.10811,0.84574,0.68142,TARDE,Cluster 1,mais interagem
658,33,1-ano-em,medio,211,2019,205,0.21849,0.1625,0,0.90323,0.09091,0.8871,0.75,0,0.09043,0.07965,NOITE,Cluster 1,mais interagem
723,33,1-ano-em,medio,341,2020,215,0.36975,0.3125,0,0.46774,0.63636,0.35484,0.75,0,0.30319,0.28319,TARDE,Cluster 1,mais interagem
925,33,1-ano-em,medio,561,2020,215,0.15966,0.0625,0.2,0.03226,0.18182,0,1,0.48649,1,1,TARDE,Cluster 1,mais interagem
1279,33,1-ano-em,medio,192,2020,214,0.15126,0.025,0,0.48387,0,0.48387,0.75,0.18919,0.29255,0.26549,NOITE,Cluster 1,mais interagem
1319,33,1-ano-em,medio,230,2020,205,0.06723,0,0,0.59677,0,0.59677,0.5,0,0.12234,0.10619,TARDE,Cluster 1,mais interagem
1585,33,1-ano-em,medio,132,2020,212,0.09244,0.025,0,0.56452,0,0.56452,0.75,0.2973,0.36702,0.49558,TARDE,Cluster 1,mais interagem
1673,33,1-ano-em,medio,337,2020,215,0.65546,0.6375,0,1,0,1,0.75,0.13514,0.10106,0.16814,MANHA,Cluster 1,mais interagem
439,35,3-ano-em,medio,276,2019,215,0.13445,0.075,0,0.46774,0,0.1129,1,0.67568,0.20745,0.39823,TARDE,Cluster 1,mais interagem
453,33,1-ano-em,medio,160,2019,215,1,1,0.6,0.09677,0.36364,0.03226,0.75,0.40541,0.38298,0.30973,TARDE,Cluster 2,mais interagem
491,33,1-ano-em,medio,135,2019,212,0.20168,0.1625,0.2,0.14516,0.81818,0,0.5,0,0.05319,0.0354,TARDE,Cluster 2,mais interagem
495,33,1-ano-em,medio,251,2019,214,0.19328,0.15,0.6,0.04839,0.09091,0.03226,0.75,0,0.09043,0.07965,MADRUGADA,Cluster 2,mais interagem
507,33,1-ano-em,medio,101,2019,205,0.07563,0.05,0.8,0.08065,0.09091,0.06452,0.5,0,0.09574,0.06195,TARDE,Cluster 2,mais interagem
660,33,1-ano-em,medio,90,2019,202,0.36975,0.4625,0.2,0.06452,0.36364,0,0.25,0.02703,0.01064,0.00885,TARDE,Cluster 2,mais interagem
1216,33,1-ano-em,medio,217,2020,215,0.05882,0.05,0.4,0.08065,0.45455,0,0.75,0.10811,0.21809,0.24779,NOITE,Cluster 2,mais interagem
1291,33,1-ano-em,medio,234,2020,211,0.29412,0.275,0.4,0.1129,0.63636,0,0.75,0,0.12234,0.0885,TARDE,Cluster 2,mais interagem
1379,33,1-ano-em,medio,201,2020,205,0.21849,0.275,0.4,0.08065,0.45455,0,0.75,0,0.0266,0.0354,NOITE,Cluster 2,mais interagem
1622,33,1-ano-em,medio,148,2020,214,0.09244,0.0625,1,0.33871,0.09091,0.32258,0,0.10811,0.10638,0.13274,NOITE,Cluster 2,mais interagem
1684,33,1-ano-em,medio,17,2020,194,0.18487,0.1125,0.4,0.08065,0.18182,0.04839,0.75,0.10811,0.06383,0.09735,NOITE,Cluster 2,mais interagem
1816,33,1-ano-em,medio,185,2020,164,0.12605,0.1375,0.8,0.17742,1,0,0.75,0,0.14362,0.09735,TARDE,Cluster 2,mais interagem
136,34,2-ano-em,medio,137,2019,205,0.18487,0.1,1,0.16129,0.36364,0.09677,1,0.37838,0.59574,0.39823,TARDE,Cluster 2,mais interagem
138,34,2-ano-em,medio,42,2019,202,0.05882,0.05,0.6,0.09677,0.36364,0.03226,0.5,0,0.03723,0.02655,NOITE,Cluster 2,mais interagem
202,34,2-ano-em,medio,150,2019,205,0.47899,0.525,0.6,0.1129,0.27273,0,1,0.05405,0.37234,0.22124,TARDE,Cluster 2,mais interagem
1801,34,2-ano-em,medio,115,2020,205,0.11765,0.15,0.4,0.08065,0.45455,0,1,0,0.07979,0.0177,NOITE,Cluster 2,mais interagem
473,35,3-ano-em,medio,157,2019,201,0.28571,0.3125,1,0.16129,0.54545,0.01613,0,0,0.10638,0.07965,TARDE,Cluster 2,mais interagem
766,35,3-ano-em,medio,77,2020,204,0.06723,0.05,0.4,0.06452,0.36364,0,0,0,0.03191,0.00885,TARDE,Cluster 2,mais interagem
767,35,3-ano-em,medio,114,2020,213,0.07563,0.0875,0.4,0.06452,0.36364,0,0.33333,0,0.09574,0.0885,TARDE,Cluster 2,mais interagem
773,35,3-ano-em,medio,97,2020,204,0.04202,0.05,0.4,0.06452,0.36364,0,0,0,0.03723,0.00885,TARDE,Cluster 2,mais interagem
1368,35,3-ano-em,medio,92,2020,205,0.14286,0.0375,0.6,0.04839,0.27273,0,0,0,0.05851,0.0531,TARDE,Cluster 2,mais interagem
244,30,7-ano-ef,fundamental,358,2019,214,0.03344,0.03512,0,0,0,0,1,0.01639,0.09672,0.1106,TARDE,Cluster 2,interagem esporadicamente
284,30,7-ano-ef,fundamental,339,2019,215,0.02707,0.03142,0,0,0,0,1,0.19672,0.12263,0.1659,TARDE,Cluster 2,interagem esporadicamente
286,30,7-ano-ef,fundamental,67,2019,204,0.07325,0.06654,0.05882,0.00148,0.00149,0,1,0.01639,0.15026,0.1106,TARDE,Cluster 2,interagem esporadicamente
289,30,7-ano-ef,fundamental,201,2019,213,0.03503,0.03512,0.17647,0.01778,0.01783,0,1,0,0.05699,0.05069,TARDE,Cluster 2,interagem esporadicamente
359,30,7-ano-ef,fundamental,233,2019,207,0.03025,0.02957,0.05882,0.00148,0.00149,0,1,0.08197,0.13644,0.14747,TARDE,Cluster 2,interagem esporadicamente
415,30,7-ano-ef,fundamental,196,2019,212,0.02707,0.02957,0,0,0,0,1,0.03279,0.06218,0.04147,TARDE,Cluster 2,interagem esporadicamente
1209,30,7-ano-ef,fundamental,148,2020,209,0.07325,0.07394,0,0.00296,0,0.02439,1,0,0.06218,0.09217,TARDE,Cluster 2,interagem esporadicamente
1540,30,7-ano-ef,fundamental,90,2020,204,0.07643,0.06839,0,0,0,0,1,0,0.07599,0.05069,TARDE,Cluster 2,interagem esporadicamente
1813,30,7-ano-ef,fundamental,197,2020,205,0.00637,0.00739,0,0,0,0,1,0,0.00691,0,MADRUGADA,Cluster 2,interagem esporadicamente
364,32,8-ano-ef,fundamental,92,2019,201,0.12739,0.13309,0,0.05185,0.04606,0.04878,0.5,0.04918,0.13817,0.12903,NOITE,Cluster 2,interagem esporadicamente
373,32,8-ano-ef,fundamental,208,2019,201,0.07325,0.07024,0,0,0,0,0.5,0,0.06218,0.0553,TARDE,Cluster 2,interagem esporadicamente
420,32,8-ano-ef,fundamental,215,2019,213,0.05255,0.03882,0,0.00889,0.00446,0.03659,1,0.01639,0.15717,0.12903,TARDE,Cluster 2,interagem esporadicamente
429,32,8-ano-ef,fundamental,12,2019,201,0.06051,0.05545,0,0,0,0,0.5,0,0.07599,0.1106,TARDE,Cluster 2,interagem esporadicamente
430,32,8-ano-ef,fundamental,157,2019,204,0.03822,0.03142,0,0,0,0,1,0,0.03454,0,TARDE,Cluster 2,interagem esporadicamente
433,32,8-ano-ef,fundamental,200,2019,203,0.0414,0.04067,0.05882,0.01481,0.01486,0,0.5,0.01639,0.01554,0.00461,NOITE,Cluster 2,interagem esporadicamente
446,32,8-ano-ef,fundamental,221,2019,203,0.07166,0.06839,0,0,0,0,0.5,0,0.07254,0.04608,TARDE,Cluster 2,interagem esporadicamente
509,32,8-ano-ef,fundamental,250,2019,204,0.03503,0.03327,0,0,0,0,0.5,0,0.02936,0.01843,NOITE,Cluster 2,interagem esporadicamente
570,32,8-ano-ef,fundamental,391,2019,214,0.09076,0.08503,0,0.00889,0,0.07317,0.5,0.09836,0.12781,0.17051,TARDE,Cluster 2,interagem esporadicamente
800,32,8-ano-ef,fundamental,200,2020,204,0.0828,0.08503,0,0.00889,0,0.07317,0.5,0.11475,0.03454,0.04608,MADRUGADA,Cluster 2,interagem esporadicamente
928,32,8-ano-ef,fundamental,284,2020,214,0.03822,0.03142,0.11765,0.01333,0.0104,0.02439,0.5,0.13115,0.17962,0.10138,TARDE,Cluster 2,interagem esporadicamente
982,32,8-ano-ef,fundamental,244,2020,205,0.05892,0.0536,0,0,0,0,0.5,0.22951,0.07599,0.12903,TARDE,Cluster 2,interagem esporadicamente
984,32,8-ano-ef,fundamental,190,2020,215,0.03662,0.03142,0,0,0,0,1,0.03279,0.0829,0.01843,NOITE,Cluster 2,interagem esporadicamente
986,32,8-ano-ef,fundamental,196,2020,212,0.03822,0.03512,0,0,0,0,0.5,0.06557,0.43696,0.0553,TARDE,Cluster 2,interagem esporadicamente
1002,32,8-ano-ef,fundamental,226,2020,215,0.04299,0.03512,0,0.00296,0,0.02439,0.5,0.01639,0.05181,0.00461,TARDE,Cluster 2,interagem esporadicamente
1019,32,8-ano-ef,fundamental,279,2020,212,0.04299,0.03327,0,0.00889,0,0.07317,0.5,0,0.06736,0.00461,NOITE,Cluster 2,interagem esporadicamente
1026,32,8-ano-ef,fundamental,252,2020,215,0.02707,0.02218,0,0,0,0,0.5,0,0.12781,0.07373,NOITE,Cluster 2,interagem esporadicamente
1036,32,8-ano-ef,fundamental,292,2020,215,0.04299,0.04436,0,0.00148,0,0.0122,0.5,0,0.17789,0.07373,MADRUGADA,Cluster 2,interagem esporadicamente
1158,32,8-ano-ef,fundamental,232,2020,201,0.04936,0.04991,0.17647,0.00593,0.00594,0,0.5,0.08197,0.11917,0.08295,NOITE,Cluster 2,interagem esporadicamente
1163,32,8-ano-ef,fundamental,53,2020,95,0.01911,0.01664,0,0,0,0,0.5,0.01639,0.00518,0.00922,NOITE,Cluster 2,interagem esporadicamente
1196,32,8-ano-ef,fundamental,355,2020,214,0.02707,0.01479,0,0.01926,0.00446,0.12195,0.5,0,0.26425,0.03226,NOITE,Cluster 2,interagem esporadicamente
1232,32,8-ano-ef,fundamental,277,2020,215,0.05096,0.03882,0,0,0,0,0.5,0.01639,0.45596,0.12903,TARDE,Cluster 2,interagem esporadicamente
1363,32,8-ano-ef,fundamental,123,2020,208,0.03981,0.04251,0.05882,0.00148,0.00149,0,0.5,0.04918,0.15026,0.02765,TARDE,Cluster 2,interagem esporadicamente
1382,32,8-ano-ef,fundamental,161,2020,211,0.26752,0.26617,0,0,0,0,0.5,0.04918,0.12781,0.04608,TARDE,Cluster 2,interagem esporadicamente
1397,32,8-ano-ef,fundamental,364,2020,215,0.03662,0.03512,0,0.00148,0,0.0122,0.5,0,0.16753,0.07373,TARDE,Cluster 2,interagem esporadicamente
1402,32,8-ano-ef,fundamental,142,2020,204,0.04618,0.04991,0,0,0,0,0.5,0,0.1399,0.02765,NOITE,Cluster 2,interagem esporadicamente
1437,32,8-ano-ef,fundamental,141,2020,204,0.04618,0.04067,0.11765,0.00889,0.00892,0,0.5,0.04918,0.1399,0.07834,MANHA,Cluster 2,interagem esporadicamente
1452,32,8-ano-ef,fundamental,211,2020,215,0.02707,0.02218,0,0.00593,0,0.04878,1,0.04918,0.0639,0.02765,NOITE,Cluster 2,interagem esporadicamente
1454,32,8-ano-ef,fundamental,90,2020,203,0.01433,0.01664,0,0,0,0,0.5,0,0.15199,0.07373,TARDE,Cluster 2,interagem esporadicamente
1460,32,8-ano-ef,fundamental,130,2020,192,0.03503,0.03327,0.05882,0.00593,0.00594,0,0.5,0.11475,0.07081,0.06912,TARDE,Cluster 2,interagem esporadicamente
1466,32,8-ano-ef,fundamental,282,2020,204,0.03981,0.04436,0.11765,0.00296,0.00297,0,0.5,0.01639,0.23661,0.3318,TARDE,Cluster 2,interagem esporadicamente
1474,32,8-ano-ef,fundamental,136,2020,208,0.00637,0.0037,0,0,0,0,0.5,0,0.10881,0.05069,TARDE,Cluster 2,interagem esporadicamente
1498,32,8-ano-ef,fundamental,570,2020,200,0.2086,0.19039,0,0.04889,0,0.40244,0.5,0.01639,0.13817,0.03226,TARDE,Cluster 2,interagem esporadicamente
1513,32,8-ano-ef,fundamental,421,2020,215,0.03025,0.02403,0,0,0,0,0.5,0.04918,0.038,0.05991,TARDE,Cluster 2,interagem esporadicamente
1517,32,8-ano-ef,fundamental,134,2020,203,0.03025,0.01109,0,0.08444,0,0.69512,0,0,0.29361,0.05069,TARDE,Cluster 2,interagem esporadicamente
1518,32,8-ano-ef,fundamental,159,2020,215,0.03662,0.02957,0,0.00296,0,0.02439,0.5,0,0.07599,0.00461,TARDE,Cluster 2,interagem esporadicamente
1522,32,8-ano-ef,fundamental,106,2020,205,0.22452,0.19593,0,0.02667,0,0.21951,1,0.09836,0.26425,0.15668,TARDE,Cluster 2,interagem esporadicamente
1524,32,8-ano-ef,fundamental,160,2020,205,0.0207,0.02033,0,0,0,0,0.5,0.2459,0.16235,0.14286,NOITE,Cluster 2,interagem esporadicamente
1725,32,8-ano-ef,fundamental,172,2020,209,0.01752,0.02033,0,0,0,0,0.5,0,0.038,0.00461,NOITE,Cluster 2,interagem esporadicamente
1810,32,8-ano-ef,fundamental,243,2020,205,0.05096,0.03697,0,0.00444,0,0.03659,0.5,0.01639,0.44905,0.01843,MANHA,Cluster 2,interagem esporadicamente
1910,32,8-ano-ef,fundamental,146,2020,203,0.04618,0.04436,0.05882,0.00296,0.00297,0,0.5,0.01639,0.26425,0.08295,TARDE,Cluster 2,interagem esporadicamente
1935,32,8-ano-ef,fundamental,297,2020,214,0.06369,0.05176,0,0.0163,0,0.13415,0.5,0.03279,0.3696,0.02304,TARDE,Cluster 2,interagem esporadicamente
20,31,9-ano-ef,fundamental,197,2019,203,0.1051,0.10906,0.05882,0.00148,0.00149,0,0.57143,0,0.07945,0.08756,TARDE,Cluster 2,interagem esporadicamente
23,31,9-ano-ef,fundamental,176,2019,205,0.03185,0.02403,0,0,0,0,0.57143,0,0.01209,0.00922,MANHA,Cluster 2,interagem esporadicamente
224,31,9-ano-ef,fundamental,144,2019,205,0.11465,0.10536,0,0.00741,0,0.06098,0.85714,0.03279,0.06736,0.12442,NOITE,Cluster 2,interagem esporadicamente
235,31,9-ano-ef,fundamental,136,2019,211,0.1258,0.10721,0.29412,0.01037,0.00743,0.02439,0.57143,0.01639,0.03454,0.04147,TARDE,Cluster 2,interagem esporadicamente
238,31,9-ano-ef,fundamental,212,2019,215,0.14331,0.13494,0.05882,0.00148,0.00149,0,0.57143,0,0.08981,0.14286,NOITE,Cluster 2,interagem esporadicamente
245,31,9-ano-ef,fundamental,319,2019,213,0.0207,0.01479,0,0,0,0,0.71429,0,0.07081,0.07373,NOITE,Cluster 2,interagem esporadicamente
253,31,9-ano-ef,fundamental,335,2019,204,0.07325,0.0647,0,0.00296,0,0.02439,0.57143,0,0.04145,0.03226,NOITE,Cluster 2,interagem esporadicamente
255,31,9-ano-ef,fundamental,434,2019,214,0.04299,0.02957,0,0.01333,0.00743,0.04878,0.85714,0,0.08808,0.11982,TARDE,Cluster 2,interagem esporadicamente
268,31,9-ano-ef,fundamental,159,2019,209,0.07006,0.06654,0.05882,0.00148,0.00149,0,0.71429,0.03279,0.02418,0.01382,TARDE,Cluster 2,interagem esporadicamente
274,31,9-ano-ef,fundamental,208,2019,214,0.06369,0.05545,0,0,0,0,0.71429,0,0.12608,0.14286,TARDE,Cluster 2,interagem esporadicamente
279,31,9-ano-ef,fundamental,167,2019,210,0.11943,0.12569,0.11765,0.00296,0.00149,0.0122,1,0.01639,0.03454,0.04147,NOITE,Cluster 2,interagem esporadicamente
288,31,9-ano-ef,fundamental,141,2019,215,0.0414,0.03327,0,0.00741,0,0.06098,0.57143,0,0.02073,0.02304,NOITE,Cluster 2,interagem esporadicamente
307,31,9-ano-ef,fundamental,80,2019,204,0.04936,0.03882,0,0,0,0,0.57143,0,0.01554,0.00461,TARDE,Cluster 2,interagem esporadicamente
316,31,9-ano-ef,fundamental,234,2019,215,0.07166,0.05915,0,0.01037,0,0.08537,0.85714,0.01639,0.05699,0.07834,TARDE,Cluster 2,interagem esporadicamente
321,31,9-ano-ef,fundamental,136,2019,191,0.09554,0.08688,0.11765,0.00444,0.00446,0,0.42857,0,0.01727,0.00461,TARDE,Cluster 2,interagem esporadicamente
322,31,9-ano-ef,fundamental,209,2019,212,0.0414,0.03882,0.23529,0.06074,0.05944,0,0.57143,0,0.019,0.01382,NOITE,Cluster 2,interagem esporadicamente
325,31,9-ano-ef,fundamental,62,2019,191,0.04618,0.03882,0,0,0,0,0.42857,0,0.00345,0.00461,NOITE,Cluster 2,interagem esporadicamente
326,31,9-ano-ef,fundamental,528,2019,205,0.06369,0.0536,0.17647,0.04148,0.03715,0.03659,1,0,0.06563,0.00922,TARDE,Cluster 2,interagem esporadicamente
356,31,9-ano-ef,fundamental,301,2019,204,0.07006,0.06285,0,0.00444,0.00297,0.0122,0.71429,0.01639,0.02936,0.02765,TARDE,Cluster 2,interagem esporadicamente
360,31,9-ano-ef,fundamental,187,2019,204,0.15924,0.14972,0,0,0,0,0.57143,0,0.01554,0.00922,NOITE,Cluster 2,interagem esporadicamente
362,31,9-ano-ef,fundamental,326,2019,213,0.08121,0.0647,0.11765,0.00593,0.00149,0.03659,0.85714,0.11475,0.12435,0.06912,TARDE,Cluster 2,interagem esporadicamente
368,31,9-ano-ef,fundamental,165,2019,208,0.03662,0.02218,0,0.03556,0,0.29268,0.42857,0.01639,0.02073,0.02765,TARDE,Cluster 2,interagem esporadicamente
375,31,9-ano-ef,fundamental,120,2019,215,0.06369,0.0573,0,0,0,0,0.85714,0,0.04836,0.07373,TARDE,Cluster 2,interagem esporadicamente
381,31,9-ano-ef,fundamental,156,2019,205,0.06688,0.06654,0,0,0,0,0.71429,0,0.02763,0.00922,TARDE,Cluster 2,interagem esporadicamente
383,31,9-ano-ef,fundamental,137,2019,207,0.0414,0.03327,0,0.00148,0,0.0122,0.57143,0,0.00864,0.00461,NOITE,Cluster 2,interagem esporadicamente
386,31,9-ano-ef,fundamental,391,2019,215,0.08599,0.05915,0.05882,0.00148,0.00149,0,1,0.16393,0.08463,0.13364,TARDE,Cluster 2,interagem esporadicamente
388,31,9-ano-ef,fundamental,97,2019,203,0.02866,0.02218,0,0,0,0,0.57143,0,0.02418,0.03226,TARDE,Cluster 2,interagem esporadicamente
389,31,9-ano-ef,fundamental,69,2019,200,0.01592,0.00924,0,0,0,0,0.57143,0,0.01382,0.00922,TARDE,Cluster 2,interagem esporadicamente
391,31,9-ano-ef,fundamental,237,2019,205,0.14331,0.13494,0.17647,0.00593,0.00149,0.03659,0.71429,0,0.04663,0.04147,TARDE,Cluster 2,interagem esporadicamente
392,31,9-ano-ef,fundamental,614,2019,215,0.0414,0.03697,0.17647,0.01778,0.01783,0,1,0,0.02936,0.01382,TARDE,Cluster 2,interagem esporadicamente
399,31,9-ano-ef,fundamental,120,2019,205,0.05573,0.05545,0,0.00296,0,0.0122,0.85714,0,0.02418,0.03226,NOITE,Cluster 2,interagem esporadicamente
404,31,9-ano-ef,fundamental,86,2019,205,0.08917,0.07579,0,0.02074,0.00297,0.14634,0.57143,0.16393,0.04145,0.06912,TARDE,Cluster 2,interagem esporadicamente
409,31,9-ano-ef,fundamental,240,2019,204,0.17834,0.14972,0,0.00148,0,0.0122,0.57143,0,0.00691,0,TARDE,Cluster 2,interagem esporadicamente
432,31,9-ano-ef,fundamental,295,2019,214,0.05573,0.04621,0,0.00593,0,0.04878,0.85714,0.03279,0.03282,0.05069,TARDE,Cluster 2,interagem esporadicamente
479,31,9-ano-ef,fundamental,120,2019,214,0.08599,0.0573,0,0.04593,0.01486,0.21951,0.57143,0,0.06563,0.06912,TARDE,Cluster 2,interagem esporadicamente
558,31,9-ano-ef,fundamental,115,2019,204,0.07643,0.07394,0,0,0,0,0.71429,0,0.01036,0.00922,NOITE,Cluster 2,interagem esporadicamente
562,31,9-ano-ef,fundamental,94,2019,212,0.0828,0.06839,0,0.04593,0.00594,0.30488,0.57143,0.03279,0.05872,0.03226,TARDE,Cluster 2,interagem esporadicamente
569,31,9-ano-ef,fundamental,138,2019,203,0.03981,0.03882,0,0,0,0,0.57143,0.13115,0.07081,0.13825,TARDE,Cluster 2,interagem esporadicamente
